"EID","ProjectID","BiddingDate","SameProvince"
"1404376335","4363991","2014-07","1"
"1404376335","4379540","2014-07","1"
"1404376335","4921516","2015-01","1"
"1404376335","4368186","2014-07","1"
"1404376335","5456026","2015-06","1"
"1404376335","5398095","2015-06","1"
"1404376335","5334774","2015-05","1"
"1404376335","5363100","2015-06","1"
"1404376335","4920798","2015-01","1"
"1404376335","5649201","2015-08","1"
"1404376335","3191028","2013-12","1"
"934275825","5243594","2015-04","1"
"934275825","5062326","2015-03","1"
"934275825","4082166","2014-04","1"
"934275825","4874204","2014-12","1"
"934275825","4970208","2015-01","1"
"934275825","5691656","2015-08","1"
"934275825","4765188","2014-11","1"
"934275825","3972049","2014-01","1"
"934275825","3246957","2013-12","1"
"934275825","5270240","2015-05","1"
"934275825","3239733","2013-12","1"
"934275825","4969220","2015-01","1"
"934275825","3244204","2013-12","1"
"934275825","4875698","2014-12","1"
"934275825","4774111","2014-11","1"
"934275825","5226745","2015-04","1"
"934275825","5079278","2015-03","1"
"934275825","5703185","2015-08","1"
"934275825","4886887","2014-12","1"
"934275825","5517548","2015-07","1"
"934275825","5231249","2015-04","1"
"1022039311","4971556","2015-01","1"
"1022039311","5691152","2015-08","1"
"1022039311","5594688","2015-07","1"
"1022039311","3033841","2013-09","1"
"1022039311","5568745","2015-07","1"
"520934439","4499863","2014-08","1"
"245145716","4724451","2014-11","1"
"622323579","4517836","2014-09","1"
"622323579","4615312","2014-10","1"
"622323579","4442433","2014-08","1"
"622323579","4606986","2014-10","1"
"650592931","5532849","2015-07","1"
"650592931","5446321","2015-06","1"
"127134449","5621180","2015-07","1"
"127134449","5621181","2015-07","1"
"127134449","5236629","2015-04","1"
"632380438","4741007","2014-11","1"
"1432461428","5317011","2015-05","1"
"1432461428","5317040","2015-05","1"
"638373384","5462065","2015-06","1"
"638373384","4710207","2014-11","1"
"638373384","4020685","2014-02","1"
"638373384","4292576","2014-06","1"
"638373384","5750245","2015-08","1"
"638373384","5471085","2015-06","1"
"638373384","3219125","2013-12","1"
"638373384","5701862","2015-08","1"
"638373384","3189609","2013-12","1"
"900369171","3108137","2013-11","1"
"112012610","5423958","2015-06","0"
"271914780","5589169","2015-07","1"
"1443180687","5264299","2015-05","1"
"640364687","4644702","2014-10","1"
"640364687","3213955","2013-12","0"
"122146673","5671977","2015-08","1"
"122146673","3217587","2013-12","0"
"909097030","5135400","2015-03","1"
"698881917","3172850","2013-12","1"
"274077565","4487951","2014-08","1"
"274077565","4081211","2014-04","1"
"1271892658","4785099","2014-11","1"
"1271892658","5274600","2015-05","1"
"1271892658","4718011","2014-11","1"
"1271892658","5133160","2015-03","1"
"1271892658","4895763","2014-12","1"
"1271892658","5598201","2015-07","1"
"1271892658","5117656","2015-03","1"
"1050786874","4768249","2014-11","1"
"1050786874","4636346","2014-10","1"
"1050786874","2989924","2013-09","1"
"1050786874","3237427","2013-12","1"
"1334657990","5432196","2015-06","1"
"1334657990","5284542","2015-05","1"
"73686329","4372008","2014-07","1"
"73686329","4155186","2014-05","1"
"73686329","4829023","2014-12","1"
"73686329","3135783","2013-11","1"
"73686329","3179518","2013-12","1"
"73686329","4828534","2014-12","1"
"633876693","4490923","2014-08","1"
"633876693","5129218","2015-03","1"
"500081047","3246864","2013-12","1"
"116987442","4371213","2014-07","0"
"1464884841","5745016","2015-08","1"
"105340217","5562418","2015-07","1"
"306410803","5051145","2015-03","1"
"249377078","4896514","2014-12","1"
"119906614","4681339","2014-10","1"
"940101322","4674572","2014-10","0"
"940101322","4156688","2014-05","0"
"940101322","4602270","2014-10","1"
"940101322","4776870","2014-11","0"
"940101322","4124612","2014-04","0"
"112661969","4837248","2014-12","1"
"112661969","4891207","2014-12","1"
"112661969","4837292","2014-12","1"
"233588437","5421003","2015-06","1"
"233588437","5310608","2015-05","1"
"1271815683","5482547","2015-06","1"
"930044762","5256620","2015-05","0"
"930044762","4047167","2014-03","1"
"930044762","4917799","2015-01","1"
"930044762","4388023","2014-07","1"
"930044762","4067512","2014-03","0"
"930044762","5441382","2015-06","1"
"930044762","4917352","2015-01","1"
"1439611760","5499422","2015-07","1"
"1063762800","4489844","2014-08","1"
"1063762800","4391295","2014-07","1"
"1063762800","5769195","2015-08","1"
"1063762800","2999747","2013-09","1"
"1303731034","5299607","2015-05","1"
"1303731034","4888806","2014-12","1"
"489267809","4137225","2014-04","1"
"489267809","4731055","2014-11","1"
"489267809","4877700","2014-12","1"
"916234849","4916783","2015-01","1"
"916234849","4810327","2014-12","1"
"916234849","4496440","2014-08","0"
"916234849","4348063","2014-07","0"
"916234849","4248421","2014-06","0"
"916234849","3172362","2013-12","1"
"916234849","3016645","2013-09","0"
"916234849","3245894","2013-12","1"
"916234849","3111615","2013-11","1"
"707532440","5219812","2015-04","1"
"289031893","5554938","2015-07","1"
"931450869","4917546","2015-01","1"
"931450869","3968072","2014-01","1"
"931450869","4408349","2014-07","1"
"931450869","4654989","2014-10","1"
"931450869","3979732","2014-01","1"
"931450869","4071685","2014-03","1"
"931450869","4562497","2014-09","1"
"931450869","4025582","2014-02","1"
"931450869","4118293","2014-04","1"
"931450869","4254991","2014-06","1"
"931450869","4644231","2014-10","1"
"931450869","4506281","2014-09","1"
"931450869","4450964","2014-08","1"
"931450869","4367142","2014-07","1"
"931450869","5333243","2015-05","1"
"931450869","4926321","2015-01","1"
"931450869","4311547","2014-07","1"
"931450869","4831676","2014-12","1"
"931450869","5229884","2015-04","1"
"931450869","4873455","2014-12","1"
"931450869","4987299","2015-02","1"
"931450869","4756537","2014-11","1"
"931450869","4157893","2014-05","1"
"931450869","4255599","2014-06","1"
"931450869","4952704","2015-01","1"
"931450869","4865153","2014-12","1"
"931450869","4506111","2014-09","1"
"931450869","4920856","2015-01","1"
"931450869","4027084","2014-02","1"
"931450869","4220044","2014-06","1"
"931450869","4053356","2014-03","1"
"931450869","4081040","2014-04","1"
"931450869","4658439","2014-10","1"
"931450869","4823219","2014-12","1"
"931450869","4150750","2014-05","1"
"931450869","4211909","2014-05","1"
"931450869","4805281","2014-12","1"
"931450869","3974170","2014-01","1"
"931450869","4330949","2014-07","1"
"931450869","3986738","2014-01","1"
"931450869","4667405","2014-10","1"
"931450869","4636266","2014-10","1"
"931450869","4695262","2014-11","1"
"931450869","4372217","2014-07","1"
"931450869","4332510","2014-07","1"
"931450869","4411014","2014-08","1"
"931450869","4140527","2014-05","1"
"931450869","4790907","2014-12","1"
"931450869","5342755","2015-05","1"
"931450869","4823703","2014-12","1"
"931450869","4859466","2014-12","1"
"931450869","4162000","2014-05","1"
"931450869","5222219","2015-04","1"
"931450869","3196713","2013-12","1"
"931450869","5576056","2015-07","1"
"931450869","3127997","2013-11","1"
"931450869","5560461","2015-07","1"
"931450869","3156122","2013-11","1"
"931450869","5264409","2015-05","1"
"931450869","5333660","2015-05","1"
"931450869","4828619","2014-12","1"
"931450869","3041963","2013-10","1"
"931450869","4865620","2014-12","1"
"931450869","5427718","2015-06","1"
"931450869","4926488","2015-01","1"
"931450869","4920713","2015-01","1"
"931450869","3049250","2013-10","1"
"931450869","5561017","2015-07","1"
"931450869","4823956","2014-12","1"
"931450869","2973974","2013-09","1"
"931450869","4871097","2014-12","1"
"931450869","3047502","2013-10","1"
"931450869","5590802","2015-07","1"
"931450869","3202600","2013-12","1"
"931450869","4997971","2015-02","1"
"931450869","5221215","2015-04","1"
"931450869","5175766","2015-04","1"
"931450869","5231983","2015-04","1"
"931450869","4951281","2015-01","1"
"931450869","5591853","2015-07","1"
"931450869","4856524","2014-12","1"
"931450869","3074338","2013-10","1"
"931450869","3202550","2013-12","1"
"931450869","3179466","2013-12","1"
"931450869","4801680","2014-12","1"
"931450869","3065667","2013-10","1"
"931450869","5396164","2015-06","1"
"931450869","5455816","2015-06","1"
"931450869","4951624","2015-01","1"
"931450869","5179679","2015-04","1"
"931450869","5264199","2015-05","1"
"931450869","3026880","2013-09","1"
"931450869","5739590","2015-08","1"
"931450869","3178177","2013-12","1"
"931450869","4905953","2015-01","1"
"931450869","4990499","2015-02","1"
"931450869","4791838","2014-12","1"
"931450869","4823945","2014-12","1"
"124881815","5635778","2015-07","1"
"1074653444","4673760","2014-10","1"
"1074653444","4695635","2014-11","1"
"1074653444","4490320","2014-08","1"
"1074653444","3092646","2013-10","1"
"1074653444","3092603","2013-10","1"
"649015307","5408530","2015-06","1"
"1081141508","4171340","2014-05","1"
"1081141508","5631258","2015-07","1"
"1081141508","5631227","2015-07","1"
"1081141508","5631218","2015-07","1"
"1081141508","3218414","2013-12","1"
"1081141508","5631226","2015-07","1"
"1081141508","3148316","2013-11","1"
"1081141508","5631228","2015-07","1"
"1081141508","5019195","2015-02","1"
"1448262512","4739449","2014-11","1"
"1448262512","5557261","2015-07","1"
"1448262512","5659959","2015-08","1"
"1448262512","5375909","2015-06","1"
"78011810","5438313","2015-06","1"
"886743552","4274303","2014-06","1"
"73686434","4793233","2014-12","1"
"73686434","4875648","2014-12","1"
"73686434","4875095","2014-12","1"
"73686434","4792402","2014-12","1"
"73686434","5603637","2015-07","1"
"698881785","3976518","2014-01","1"
"698881785","4024985","2014-02","1"
"698881785","4801931","2014-12","1"
"1280543542","5650190","2015-08","1"
"1280543542","5650242","2015-08","1"
"127044406","3211097","2013-12","1"
"493593088","4786848","2014-11","1"
"927881977","4838605","2014-12","1"
"927881977","4838291","2014-12","1"
"885986971","5153862","2015-04","1"
"885986971","5153019","2015-04","1"
"1075487326","5220180","2015-04","1"
"1075487326","5068730","2015-03","0"
"1075487326","5146947","2015-03","0"
"1075487326","5321733","2015-05","1"
"1075487326","5109090","2015-03","1"
"1075487326","5474357","2015-06","1"
"1075487326","5146820","2015-03","1"
"1075487326","4888058","2014-12","1"
"1075487326","5040887","2015-03","1"
"1075487326","5221228","2015-04","1"
"1075487326","5636692","2015-07","1"
"1075487326","5196747","2015-04","1"
"1075487326","5219299","2015-04","1"
"1075487326","5317329","2015-05","1"
"124881718","4809698","2014-12","1"
"505889839","4484031","2014-08","0"
"711857913","4115758","2014-04","0"
"711857913","4092441","2014-04","1"
"711857913","5547891","2015-07","1"
"711857913","3204887","2013-12","1"
"711857913","4843250","2014-12","1"
"711857913","5248670","2015-04","1"
"711857913","5515854","2015-07","1"
"623819702","3979478","2014-01","1"
"623819702","4877860","2014-12","1"
"924885531","5435891","2015-06","1"
"924885531","5435999","2015-06","1"
"1045055259","4971303","2015-01","1"
"1044405733","5015179","2015-02","1"
"268161761","3239723","2013-12","1"
"495755706","5340170","2015-05","1"
"495755706","5474814","2015-06","1"
"495755706","5338903","2015-05","1"
"495755706","5474061","2015-06","1"
"495755706","5689369","2015-08","1"
"495755706","5043941","2015-03","1"
"495755706","5223467","2015-04","1"
"495755706","5687237","2015-08","1"
"1269730032","4949076","2015-01","1"
"484108481","4982625","2015-02","1"
"1459230756","5572189","2015-07","1"
"658393185","4686397","2014-10","1"
"685828752","4394298","2014-07","1"
"880255189","5359051","2015-06","1"
"645524112","4207939","2014-05","1"
"645524112","3220019","2013-12","0"
"645524112","4395583","2014-07","1"
"645524112","5537980","2015-07","0"
"645524112","4081211","2014-04","1"
"645524112","5654036","2015-08","1"
"284891172","5366574","2015-06","1"
"109926862","4379655","2014-07","1"
"109926862","4102368","2014-04","1"
"109926862","3987454","2014-01","1"
"1084138377","5691748","2015-08","0"
"701801353","3980338","2014-01","1"
"701801353","5665072","2015-08","1"
"701801353","4186068","2014-05","1"
"701801353","4028907","2014-02","1"
"701801353","3984691","2014-01","1"
"701801353","5296109","2015-05","1"
"701801353","4538582","2014-09","1"
"701801353","5312072","2015-05","1"
"291272278","4987842","2015-02","1"
"936532333","5461959","2015-06","1"
"1029267340","4966475","2015-01","1"
"1029267340","4966230","2015-01","1"
"1278457662","4892813","2014-12","1"
"1278457662","4892156","2014-12","1"
"1423275245","5662432","2015-08","1"
"1423275245","4869498","2014-12","1"
"1423275245","4971130","2015-01","1"
"1423275245","5400368","2015-06","1"
"1423275245","4973675","2015-01","1"
"1423275245","5662433","2015-08","1"
"1279762909","4046537","2014-03","1"
"1279762909","5347393","2015-05","1"
"1279762909","5643787","2015-07","1"
"1279762909","5599850","2015-07","1"
"681711388","4759344","2014-11","1"
"305862428","3991097","2014-01","1"
"295805569","4232188","2014-06","0"
"295805569","5309405","2015-05","1"
"127097558","3215704","2013-12","1"
"891510143","4684529","2014-10","1"
"891510143","4992049","2015-02","1"
"891510143","3980470","2014-01","1"
"891510143","4335735","2014-07","1"
"891510143","4729668","2014-11","1"
"891510143","5287718","2015-05","1"
"891510143","4426932","2014-08","1"
"891510143","4389889","2014-07","1"
"891510143","5034390","2015-03","1"
"891510143","3222901","2013-12","1"
"891510143","4796932","2014-12","1"
"891510143","5494910","2015-07","1"
"891510143","5288607","2015-05","1"
"891510143","5550521","2015-07","1"
"891510143","3166888","2013-11","1"
"891510143","3098445","2013-11","1"
"891510143","5007575","2015-02","1"
"891510143","5326617","2015-05","1"
"891510143","5004736","2015-02","1"
"891510143","5220879","2015-04","1"
"1015665439","5528007","2015-07","1"
"1448363962","5780559","2015-08","1"
"1448363962","5003772","2015-02","1"
"1051567499","5635738","2015-07","1"
"1051567499","5638643","2015-07","1"
"1051567499","5476113","2015-06","1"
"1051567499","5132510","2015-03","1"
"629759620","3059084","2013-10","1"
"629759620","3239725","2013-12","1"
"629759620","3005183","2013-09","1"
"629759620","5411155","2015-06","1"
"627596932","5741884","2015-08","1"
"1276194017","4942691","2015-01","1"
"103910066","4879770","2014-12","1"
"668658153","4226294","2014-06","0"
"668658153","5374508","2015-06","0"
"668658153","3191606","2013-12","0"
"1279762812","5746133","2015-08","1"
"681711485","4153843","2014-05","1"
"681711485","4700916","2014-11","1"
"681711485","4998060","2015-02","1"
"681711485","5081374","2015-03","1"
"681711485","5758381","2015-08","1"
"492812358","5534614","2015-07","1"
"492812358","5534020","2015-07","1"
"537442374","4035975","2014-03","1"
"537442374","4639802","2014-10","1"
"1434661104","3217281","2013-12","1"
"76474499","4992883","2015-02","1"
"99584690","3045691","2013-10","1"
"1270278275","4874584","2014-12","1"
"123267203","3130526","2013-11","1"
"108312646","4286412","2014-06","1"
"237288533","4255385","2014-06","1"
"82205982","4881735","2014-12","1"
"82205982","4218500","2014-06","1"
"82205982","5468405","2015-06","1"
"82205982","5176188","2015-04","1"
"82205982","5747993","2015-08","1"
"235775344","3088683","2013-10","1"
"235775344","3096880","2013-11","1"
"1040104506","4314736","2014-07","1"
"1040104506","4315687","2014-07","1"
"1040104506","4928051","2015-01","1"
"1040104506","5388570","2015-06","1"
"1040104506","5743386","2015-08","1"
"1040104506","5742225","2015-08","1"
"1040104506","2970920","2013-09","1"
"1040104506","4923137","2015-01","1"
"1040104506","5408183","2015-06","1"
"1040104506","5177907","2015-04","1"
"1040104506","5689959","2015-08","1"
"1040104506","4916762","2015-01","1"
"610218294","3246864","2013-12","1"
"140073519","4035739","2014-03","1"
"140073519","5155584","2015-04","1"
"140073519","4824759","2014-12","1"
"140073519","4143336","2014-05","1"
"140073519","4255088","2014-06","1"
"140073519","4945131","2015-01","1"
"140073519","4944441","2015-01","1"
"140073519","5155280","2015-04","1"
"140073519","4823279","2014-12","1"
"140073519","5333492","2015-05","1"
"131917885","5707436","2015-08","1"
"666495236","4965774","2015-01","0"
"666495236","4467058","2014-08","0"
"666495236","5348837","2015-05","0"
"244425894","4238338","2014-06","1"
"244425894","4605317","2014-10","1"
"244425894","4436345","2014-08","1"
"244425894","4238347","2014-06","1"
"244425894","4484415","2014-08","1"
"244425894","4605181","2014-10","1"
"244425894","4449050","2014-08","1"
"244425894","4414319","2014-08","1"
"244425894","5143243","2015-03","1"
"244425894","5247832","2015-04","1"
"244425894","5729278","2015-08","1"
"244425894","5397430","2015-06","1"
"244425894","5597404","2015-07","1"
"129832700","5533939","2015-07","1"
"893934426","4246410","2014-06","1"
"893934426","4268439","2014-06","1"
"893934426","4483058","2014-08","1"
"893934426","4234726","2014-06","1"
"893934426","4271549","2014-06","1"
"893934426","5497524","2015-07","1"
"893934426","4289501","2014-06","1"
"893934426","4267930","2014-06","1"
"893934426","4250682","2014-06","1"
"893934426","5497672","2015-07","1"
"893934426","5434054","2015-06","1"
"893934426","5494501","2015-07","1"
"893934426","5490069","2015-06","1"
"893934426","5467543","2015-06","1"
"859933591","4707501","2014-11","1"
"859933591","5573371","2015-07","1"
"859933591","5461776","2015-06","1"
"859933591","5170099","2015-04","1"
"859933591","5521710","2015-07","1"
"916210735","4040467","2014-03","1"
"634084864","4042780","2014-03","1"
"634084864","5697107","2015-08","1"
"634084864","5090345","2015-03","1"
"634084864","5542417","2015-07","1"
"634084864","5090347","2015-03","1"
"634084864","5458718","2015-06","1"
"634084864","5090346","2015-03","1"
"655604689","3035133","2013-09","1"
"918373423","3060921","2013-10","1"
"663498860","5781712","2015-08","1"
"663498860","5782615","2015-08","1"
"663498860","5756620","2015-08","1"
"663498860","5615823","2015-07","1"
"663498860","5615686","2015-07","1"
"1459933851","4371780","2014-07","1"
"1459933851","4229158","2014-06","1"
"1094296131","5098318","2015-03","1"
"949377812","4401787","2014-07","0"
"127020416","4861532","2014-12","1"
"127020416","5650533","2015-08","1"
"127020416","5637532","2015-07","1"
"127020416","4864536","2014-12","1"
"1290653615","5766756","2015-08","1"
"1290653615","5235433","2015-04","1"
"1290653615","5099877","2015-03","1"
"528714577","5743107","2015-08","1"
"670820682","5136604","2015-03","1"
"1279762971","4870899","2014-12","1"
"473193917","4395450","2014-07","0"
"473193917","4858565","2014-12","0"
"521654191","4694777","2014-11","1"
"669986897","4526208","2014-09","1"
"500706688","3187649","2013-12","1"
"500706688","2995944","2013-09","1"
"500706688","4894233","2014-12","1"
"515922708","4642576","2014-10","1"
"98255946","4372882","2014-07","1"
"284081078","4122984","2014-04","1"
"129260308","4458782","2014-08","1"
"129260308","4585672","2014-09","1"
"129260308","4422513","2014-08","1"
"129260308","4149795","2014-05","1"
"129260308","4061186","2014-03","1"
"129260308","4367454","2014-07","1"
"129260308","4414003","2014-08","1"
"129260308","4175966","2014-05","1"
"129260308","5508432","2015-07","1"
"129260308","5186671","2015-04","1"
"129260308","4996771","2015-02","1"
"129260308","4965684","2015-01","1"
"129260308","5104516","2015-03","1"
"129260308","5768742","2015-08","1"
"129260308","5105135","2015-03","1"
"129260308","5507398","2015-07","1"
"129260308","3236325","2013-12","1"
"129260308","5186994","2015-04","1"
"294971722","4825232","2014-12","1"
"294971722","4887843","2014-12","1"
"294971722","5756815","2015-08","1"
"506438171","4967966","2015-01","1"
"1044507051","3215431","2013-12","1"
"539527920","5779860","2015-08","1"
"539527920","2978903","2013-09","1"
"1423847602","5780144","2015-08","1"
"1423847602","4288313","2014-06","1"
"1423847602","4025823","2014-02","1"
"1423847602","4710692","2014-11","1"
"1423847602","4011505","2014-01","1"
"1423847602","4720570","2014-11","1"
"1423847602","5012249","2015-02","1"
"1423847602","5580441","2015-07","1"
"1423847602","3150457","2013-11","1"
"1423847602","5310165","2015-05","1"
"1423847602","5298515","2015-05","1"
"1423847602","5779791","2015-08","1"
"1423847602","5352560","2015-05","1"
"1423847602","5684757","2015-08","1"
"1423847602","3234903","2013-12","1"
"1423847602","4936480","2015-01","1"
"1423847602","4995741","2015-02","1"
"1423847602","5014900","2015-02","1"
"1423847602","5346143","2015-05","1"
"1423847602","5704773","2015-08","1"
"114800772","4559714","2014-09","1"
"114800772","4392675","2014-07","1"
"114800772","4071802","2014-03","1"
"114800772","4699365","2014-11","1"
"114800772","4164197","2014-05","1"
"114800772","5728327","2015-08","1"
"114800772","4748229","2014-11","1"
"114800772","4401477","2014-07","1"
"114800772","4738551","2014-11","1"
"114800772","4772667","2014-11","1"
"114800772","4818586","2014-12","1"
"114800772","4811500","2014-12","1"
"114800772","4255369","2014-06","1"
"114800772","4381380","2014-07","1"
"114800772","4612312","2014-10","1"
"114800772","4743721","2014-11","1"
"114800772","4706970","2014-11","1"
"114800772","4246921","2014-06","1"
"114800772","4818455","2014-12","1"
"114800772","5282332","2015-05","1"
"114800772","4857987","2014-12","1"
"114800772","4842645","2014-12","1"
"114800772","4774773","2014-11","1"
"114800772","3238298","2013-12","1"
"114800772","3187780","2013-12","1"
"114800772","5631899","2015-07","1"
"114800772","5729615","2015-08","1"
"114800772","4811458","2014-12","1"
"114800772","3034585","2013-09","1"
"114800772","5123325","2015-03","1"
"114800772","5537908","2015-07","1"
"114800772","5701861","2015-08","1"
"114800772","4900375","2015-01","1"
"114800772","5087382","2015-03","1"
"114800772","3222384","2013-12","1"
"114800772","5528973","2015-07","1"
"916210665","5676904","2015-08","1"
"916210665","5664103","2015-08","1"
"101747440","4518971","2014-09","1"
"101747440","4878380","2014-12","1"
"101747440","5157754","2015-04","1"
"484084464","4833463","2014-12","1"
"1277600186","4888497","2014-12","1"
"1277600186","5133113","2015-03","1"
"1277600186","4941774","2015-01","1"
"528142158","5128878","2015-03","1"
"528142158","5269729","2015-05","1"
"528142158","4223090","2014-06","1"
"528142158","4361317","2014-07","1"
"528142158","5181238","2015-04","1"
"528142158","4255916","2014-06","1"
"528142158","5182158","2015-04","1"
"528142158","5268885","2015-05","1"
"528142158","5133189","2015-03","1"
"121104577","5606305","2015-07","1"
"121104577","5602801","2015-07","1"
"277593111","5575645","2015-07","1"
"510763450","4506186","2014-09","1"
"510763450","5609044","2015-07","1"
"510763450","4943730","2015-01","1"
"127097523","5396953","2015-06","1"
"127097523","5279898","2015-05","1"
"522226416","4131316","2014-04","1"
"526735822","5504534","2015-07","1"
"526735822","5269123","2015-05","1"
"526735822","5388703","2015-06","1"
"1454852193","4962010","2015-01","1"
"1454852193","4427490","2014-08","0"
"1454852193","4961771","2015-01","1"
"1449120710","5305377","2015-05","1"
"1449120710","5304878","2015-05","1"
"118369338","5596790","2015-07","1"
"118369338","5615032","2015-07","1"
"118369338","5644423","2015-07","1"
"265373890","4233464","2014-06","1"
"265373890","5449031","2015-06","1"
"265373890","4212791","2014-05","1"
"265373890","4160078","2014-05","1"
"265373890","4119508","2014-04","1"
"265373890","3214653","2013-12","1"
"265373890","5461824","2015-06","1"
"265373890","3046221","2013-10","1"
"265373890","3100611","2013-11","0"
"1425438294","3114722","2013-11","1"
"1294221987","4469818","2014-08","0"
"677309169","4087114","2014-04","0"
"677309169","4212987","2014-05","0"
"677309169","5406095","2015-06","1"
"677309169","2988602","2013-09","0"
"677309169","3232717","2013-12","0"
"677309169","3220548","2013-12","0"
"677309169","3187757","2013-12","0"
"677309169","3245289","2013-12","0"
"809113372","5576584","2015-07","1"
"809113372","5535154","2015-07","1"
"809113372","5632648","2015-07","1"
"809113372","3042314","2013-10","1"
"809113372","5598190","2015-07","1"
"383933823","4426932","2014-08","1"
"383933823","4344961","2014-07","1"
"383933823","4389889","2014-07","1"
"383933823","4544260","2014-09","1"
"383933823","4335735","2014-07","1"
"383933823","4577757","2014-09","1"
"383933823","4847449","2014-12","1"
"383933823","3018798","2013-09","1"
"383933823","4912733","2015-01","1"
"383933823","5333591","2015-05","1"
"1141584015","4229366","2014-06","1"
"1141584015","4229063","2014-06","1"
"1141584015","5743515","2015-08","1"
"1141584015","5190000","2015-04","1"
"1141584015","4955560","2015-01","1"
"1141584015","5774930","2015-08","1"
"1141584015","5311455","2015-05","1"
"1141584015","5087091","2015-03","1"
"1141584015","5316351","2015-05","1"
"1141584015","5778318","2015-08","1"
"1141584015","5624588","2015-07","1"
"1141584015","5094548","2015-03","1"
"1141584015","5169206","2015-04","1"
"1141584015","5192737","2015-04","1"
"1141584015","5477549","2015-06","1"
"1141584015","5094570","2015-03","1"
"1141584015","5353932","2015-05","1"
"1141584015","4811534","2014-12","1"
"1197068145","4843090","2014-12","1"
"1197068145","4841798","2014-12","1"
"801714319","4730949","2014-11","1"
"801714319","4861045","2014-12","1"
"1135059421","5634421","2015-07","1"
"1135059421","4113455","2014-04","1"
"1135059421","4834000","2014-12","1"
"1135059421","5323131","2015-05","1"
"1135059421","4880655","2014-12","1"
"1135059421","4299948","2014-06","1"
"1135059421","4231926","2014-06","1"
"1135059421","4409866","2014-07","1"
"1135059421","4361330","2014-07","1"
"1135059421","5321666","2015-05","1"
"1135059421","4833154","2014-12","1"
"1135059421","4879237","2014-12","1"
"1135059421","5638782","2015-07","1"
"1173238000","5699438","2015-08","1"
"1173238000","5609062","2015-07","1"
"1173238000","5247986","2015-04","1"
"1173238000","5363539","2015-06","1"
"1173238000","4944626","2015-01","1"
"1173238000","4626638","2014-10","1"
"1173238000","5469735","2015-06","1"
"1173238000","4857176","2014-12","1"
"1173238000","5199435","2015-04","1"
"1173238000","4782224","2014-11","1"
"1173238000","3076850","2013-10","1"
"1173238000","5363186","2015-06","1"
"1173238000","4943156","2015-01","1"
"1173238000","5671682","2015-08","1"
"1173238000","5290367","2015-05","1"
"1173238000","5391141","2015-06","1"
"1173238000","4774362","2014-11","1"
"1173238000","5516506","2015-07","1"
"1173238000","5198489","2015-04","1"
"1173238000","5339805","2015-05","1"
"1173238000","5247354","2015-04","1"
"1173238000","4856584","2014-12","1"
"1173238000","5698621","2015-08","1"
"1173238000","4875311","2014-12","1"
"1173238000","5192788","2015-04","1"
"1173238000","5105631","2015-03","1"
"1173238000","5467557","2015-06","1"
"1173238000","5372779","2015-06","1"
"786003278","4144296","2014-05","0"
"371141857","4760017","2014-11","1"
"798979406","3044902","2013-10","1"
"334978334","5683361","2015-08","0"
"10622845","4861334","2014-12","1"
"10622845","4863957","2014-12","1"
"410077114","4472183","2014-08","1"
"410077114","5242509","2015-04","1"
"410077114","4891405","2014-12","1"
"410077114","5178896","2015-04","1"
"410077114","4992331","2015-02","1"
"410077114","5178786","2015-04","1"
"410077114","5264510","2015-05","1"
"12671632","4168438","2014-05","1"
"763649641","4263539","2014-06","1"
"763649641","5555374","2015-07","1"
"763649641","5593795","2015-07","1"
"763649641","5651285","2015-08","1"
"763649641","5597547","2015-07","1"
"763649641","3074874","2013-10","1"
"8346256","4439786","2014-08","0"
"8346256","4417057","2014-08","0"
"8346256","5041798","2015-03","0"
"8346256","5416544","2015-06","0"
"8346256","4767814","2014-11","0"
"8346256","4271956","2014-06","0"
"8346256","5521369","2015-07","0"
"8346256","4861688","2014-12","1"
"8346256","3129870","2013-11","0"
"435313296","4312334","2014-07","1"
"767975017","5502155","2015-07","1"
"784483270","4668046","2014-10","1"
"784483270","4391615","2014-07","1"
"784483270","4589666","2014-09","1"
"784483270","5423425","2015-06","1"
"784483270","3182704","2013-12","1"
"784483270","5779275","2015-08","1"
"784483270","2984925","2013-09","1"
"784483270","5178235","2015-04","1"
"784483270","3157845","2013-11","1"
"784483270","4865379","2014-12","1"
"784483270","3024272","2013-09","1"
"784483270","5380693","2015-06","1"
"389129584","4162052","2014-05","1"
"1143746773","4169590","2014-05","1"
"1143746773","4855418","2014-12","1"
"1143746773","3048373","2013-10","1"
"1143746773","5150289","2015-04","1"
"1143746773","4852480","2014-12","1"
"1143746773","5141771","2015-03","1"
"330652985","5515769","2015-07","0"
"330652985","4579753","2014-09","1"
"31386159","4850562","2014-12","1"
"31386159","4850333","2014-12","1"
"1186291402","4234776","2014-06","1"
"1186291402","4238191","2014-06","1"
"1186291402","4263608","2014-06","1"
"1186291402","5752678","2015-08","1"
"1186291402","4234726","2014-06","1"
"1186291402","4271549","2014-06","1"
"1186291402","5515513","2015-07","1"
"1186291402","5527046","2015-07","1"
"1186291402","4246410","2014-06","1"
"1186291402","4246679","2014-06","1"
"1186291402","5430362","2015-06","1"
"1186291402","4395874","2014-07","1"
"1186291402","5455825","2015-06","1"
"1186291402","5490014","2015-06","1"
"1186291402","5746161","2015-08","1"
"1186291402","5514907","2015-07","1"
"1186291402","5514895","2015-07","1"
"1186291402","5550744","2015-07","1"
