EID,Y,EndDate
"641469722",0,""
"924614219",0,""
"879984203",0,""
"903666716",0,""
"1434985444",1,"201708"
"521329692",0,""
"476699676",0,""
"905106415",0,""
"131098497",0,""
"1060542591",0,""
"295868543",0,""
"272186030",1,"201611"
"1325163736",0,""
"248814376",0,""
"170258493",0,""
"639045571",0,""
"1317269565",0,""
"655095376",0,""
"280652523",0,""
"683937050",0,""
"882146891",0,""
"905040879",0,""
"515598209",0,""
"1058379903",0,""
"293705855",0,""
"1461664430",0,""
"696990382",1,"201612"
"1296060599",0,""
"562652376",1,"201512"
"1327326424",0,""
"708097229",0,""
"1417606736",0,""
"1303382448",0,""
"148477205",1,"201608"
"233859819",0,""
"1043163883",0,""
"913151253",0,""
"681774362",0,""
"119635531",0,""
"665986020",0,""
"481025052",0,""
"694827694",0,""
"275754825",0,""
"947152088",0,""
"708162765",0,""
"590090179",1,"201707"
"923208112",0,""
"650770000",0,""
"252644634",0,""
"642875829",0,""
"931102283",0,""
"1046160356",0,""
"137586561",0,""
"1284597633",0,""
"273592137",0,""
"873418935",1,"201607"
"1007000360",0,""
"242326312",0,""
"205590467",0,""
"631305808",0,""
"1013642832",0,""
"1065048485",0,""
"934778133",0,""
"531493606",0,""
"1296167654",0,""
"623411637",1,"201706"
"1332903499",0,""
"547281948",0,""
"262022116",0,""
"1311955996",0,""
"502651932",1,"201701"
"1034590335",0,""
"921724801",0,""
"246233774",0,""
"1437874862",1,"201607"
"258479431",0,""
"254127945",0,""
"987536168",0,""
"1369873192",1,"201703"
"222862120",0,""
"562497968",0,""
"172266773",0,""
"613354778",0,""
"151319270",0,""
"1003585973",0,""
"549444636",0,""
"541550465",0,""
"1307538974",0,""
"244071086",0,""
"1435712174",0,""
"1016639305",0,""
"970941656",0,""
"220699432",0,""
"183963587",0,""
"566300611",0,""
"580710461",0,""
"796449313",1,"201607"
"648607215",0,""
"152802678",0,""
"274164362",0,""
"250481849",0,""
"1278866247",0,""
"933265068",0,""
"123961004",0,""
"258376020",0,""
"904844270",1,"201707"
"1051891742",0,""
"1434228766",0,""
"287217694",0,""
"501138867",0,""
"1302548760",0,""
"110907672",0,""
"875581720",0,""
"569140537",0,""
"186803513",0,""
"1333814585",0,""
"240163527",0,""
"1395068770",0,""
"630394722",0,""
"646444527",0,""
"1309870609",0,""
"227371658",0,""
"537302390",0,""
"675286201",0,""
"1020887380",1,"201612"
"914480253",1,"201707"
"1432066078",0,""
"261372493",0,""
"1304711448",0,""
"269266664",0,""
"1002674887",1,"201707"
"953640249",0,""
"201264994",1,"201611"
"1408955887",0,""
"1026618863",0,""
"518517575",0,""
"1283191623",0,""
"636387668",0,""
"937590444",0,""
"892960428",0,""
"1445691732",0,""
"534305917",1,"201611"
"657335171",0,""
"526411746",0,""
"908748770",0,""
"1429903390",1,"201604"
"887801267",0,""
"1450850893",0,""
"686176845",0,""
"1306874136",0,""
"1000512199",0,""
"199102306",0,""
"1330245790",0,""
"1024456175",0,""
"1064720806",0,""
"223046282",0,""
"1322090156",0,""
"1016562004",0,""
"130449068",1,"201607"
"251887956",0,""
"895123116",0,""
"1419846531",0,""
"655172483",0,""
"1301142653",1,"201705"
"528574434",0,""
"910911458",0,""
"1427740702",0,""
"258151752",0,""
"117395736",0,""
"264941288",0,""
"193291577",0,""
"233675463",0,""
"579276642",0,""
"916720145",0,""
"282815114",0,""
"641469625",0,""
"686099641",0,""
"649363796",0,""
"1052648323",1,"201701"
"903666813",0,""
"476699773",0,""
"905106414",0,""
"1060542494",0,""
"110151091",0,""
"874825139",1,"201607"
"492488115",0,""
"866930968",0,""
"212078434",0,""
"1317269662",0,""
"501756351",1,"201605"
"918882833",0,""
"1419769327",0,""
"1301219857",0,""
"1037432303",0,""
"109578769",0,""
"236022410",0,""
"1045326474",0,""
"528651638",0,""
"507704135",0,""
"1272378183",0,""
"882146988",0,""
"876987827",0,""
"494650803",0,""
"257758536",0,""
"1296060696",0,""
"1042591464",0,""
"104419608",0,""
"277917416",1,"201607"
"869093656",1,"201606"
"944989497",1,"201701"
"708097230",0,""
"209915746",0,""
"554758302",0,""
"636882786",1,"201707"
"501690815",0,""
"652932591",0,""
"1064393126",0,""
"1446448313",0,""
"127529799",0,""
"1048322947",0,""
"525655165",0,""
"283648899",0,""
"1282435042",0,""
"114476467",0,""
"267860557",0,""
"879150515",0,""
"257824072",0,""
"244488903",0,""
"207753058",0,""
"1399394146",0,""
"174583966",1,"201702"
"634720098",0,""
"1321595038",0,""
"501625279",0,""
"1415443951",0,""
"1305545233",1,"201707"
"661174135",0,""
"252644537",0,""
"129692487",0,""
"679611577",0,""
"1276703559",0,""
"642875732",0,""
"281486211",0,""
"1292491901",0,""
"483187837",0,""
"904909806",0,""
"1308194333",0,""
"881313203",0,""
"1457338957",0,""
"498976179",0,""
"1038266088",0,""
"873419032",0,""
"1007000263",0,""
"176746654",0,""
"501035455",0,""
"560335377",0,""
"631305711",0,""
"1325009425",0,""
"552441206",0,""
"149156679",0,""
"1332903596",0,""
"141262508",0,""
"929619069",0,""
"1409033091",0,""
"644359043",0,""
"904319982",0,""
"539387874",0,""
"157050850",0,""
"921724898",0,""
"1319850264",0,""
"857265815",0,""
"987536071",0,""
"1377767266",0,""
"578547870",0,""
"135531025",0,""
"254700170",0,""
"661829495",1,"201707"
"621248852",0,""
"1335066284",0,""
"931781757",0,""
"1314118781",0,""
"504814717",0,""
"1032427550",0,""
"1414764574",0,""
"244070989",0,""
"902940083",0,""
"671038029",0,""
"1016639208",0,""
"206267705",0,""
"708883662",0,""
"580710558",0,""
"520892872",0,""
"285603672",0,""
"1304162782",0,""
"1034489378",0,""
"1461456418",0,""
"1445668076",0,""
"644258183",0,""
"1327461926",1,"201607"
"1429879734",0,""
"1047542710",0,""
"1283215279",0,""
"518541231",0,""
"167470032",0,""
"1359111120",0,""
"597204016",1,"201704"
"641834032",0,""
"1351216949",0,""
"586542901",0,""
"924249909",0,""
"520827336",0,""
"525863080",0,""
"238810968",0,""
"1414663714",0,""
"1040220861",0,""
"1298431299",0,""
"924111863",0,""
"866305098",0,""
"1090010038",0,""
"238687551",1,"201707"
"138366895",0,""
"169632720",0,""
"588705589",0,""
"520761800",1,"201607"
"618985304",0,""
"281278296",0,""
"137794573",0,""
"626879475",0,""
"642037614",0,""
"265489954",0,""
"543814110",0,""
"1412501026",0,""
"1030164002",0,""
"1457131042",0,""
"881521118",0,""
"1420395197",0,""
"1038058173",1,"201604"
"1300593987",0,""
"535919939",0,""
"514972436",1,"201707"
"897309460",0,""
"132635412",1,"201612"
"1316382329",1,"201608"
"1287540655",0,""
"668774481",0,""
"478236591",0,""
"975215664",0,""
"1318806480",0,""
"689091781",0,""
"1355542325",0,""
"1365446859",0,""
"973205301",0,""
"983109835",0,""
"928575285",0,""
"530188456",0,""
"1426126680",0,""
"616822616",0,""
"139957261",0,""
"1007053811",0,""
"1454968354",0,""
"538082627",0,""
"247538924",0,""
"134798100",1,"201607"
"1020107143",0,""
"1327265318",0,""
"1423391670",0,""
"915260490",0,""
"1048948817",0,""
"142692271",0,""
"598610123",0,""
"930737973",0,""
"132712616",1,"201607"
"631961432",0,""
"1044928925",0,""
"278466082",0,""
"1051034301",0,""
"95976771",0,""
"1454318828",0,""
"884333332",0,""
"262677740",0,""
"119659284",0,""
"1258776185",0,""
"673856438",0,""
"291519414",0,""
"1438530486",0,""
"1064087633",0,""
"127553455",0,""
"877385376",0,""
"605854768",0,""
"1305830352",0,""
"650484784",0,""
"577892149",0,""
"1378422987",0,""
"915599157",0,""
"1318622221",0,""
"1064659955",0,""
"142769475",0,""
"525106499",0,""
"504158996",0,""
"113927801",1,"201703"
"1033083271",1,"201607"
"695376263",0,""
"1436367798",0,""
"902284362",0,""
"1054030774",0,""
"1284621386",0,""
"238425407",0,""
"1276727215",0,""
"679587921",0,""
"129716143",1,"201609"
"1420890315",1,"201607"
"519375016",0,""
"1045059997",0,""
"1421151778",0,""
"909606211",0,""
"888658708",0,""
"648583559",0,""
"1263101561",0,""
"669531062",0,""
"238490943",0,""
"896552879",0,""
"1278889903",1,"201607"
"677425233",0,""
"131878831",0,""
"514215855",0,""
"219192368",0,""
"163144656",0,""
"983866416",1,"201612"
"601529392",0,""
"1310155728",0,""
"688829637",0,""
"521537704",0,""
"625473368",1,"201605"
"1418989090",0,""
"1036652066",0,""
"1463619106",0,""
"875033054",0,""
"1044546237",0,""
"256189676",0,""
"1309894265",0,""
"861979722",0,""
"1281052591",0,""
"134041519",0,""
"471748527",0,""
"217029680",0,""
"599366704",0,""
"224923851",0,""
"989597899",0,""
"922087221",0,""
"541001896",0,""
"1415313240",0,""
"223672152",0,""
"1045715357",0,""
"634850850",0,""
"556790238",0,""
"1313570115",0,""
"1428366572",0,""
"910285588",0,""
"281355500",0,""
"923653111",1,"201610"
"137717369",0,""
"626956679",0,""
"1284728441",0,""
"671586695",0,""
"1326937638",0,""
"647904182",1,"201607"
"265567158",0,""
"1308410954",0,""
"239146303",0,""
"1300516783",0,""
"1420472401",0,""
"491212719",0,""
"1331782608",0,""
"587796683",1,"201707"
"205459659",1,"201611"
"941551413",0,""
"160827560",0,""
"962237453",0,""
"611740659",0,""
"1299944461",0,""
"1397362210",0,""
"941289950",0,""
"1441992226",0,""
"933395779",1,"201608"
"1022919357",0,""
"551058755",0,""
"912448276",0,""
"147774228",0,""
"1028078518",0,""
"1418309713",1,"201706"
"689550533",0,""
"585633995",0,""
"203296971",0,""
"967971019",0,""
"520892871",0,""
"141363465",0,""
"133469294",0,""
"1058171794",0,""
"1304162879",0,""
"1416826305",0,""
"1424720476",1,"201607"
"1042383452",0,""
"1445667979",0,""
"254026891",0,""
"120415962",0,""
"1026595110",0,""
"665205589",0,""
"282868565",1,"201607"
"900878352",0,""
"1055436784",0,""
"1437773808",0,""
"1359111217",0,""
"641833935",0,""
"1351217046",0,""
"1369772138",1,"201707"
"143526153",0,""
"1306325567",0,""
"923988543",0,""
"1032326593",0,""
"1459293633",0,""
"533757348",0,""
"296494219",0,""
"122578650",0,""
"1269589722",0,""
"866305195",0,""
"238687552",0,""
"1053274096",0,""
"1435611120",0,""
"476074000",0,""
"877057695",0,""
"689026246",0,""
"1412239466",0,""
"145688841",0,""
"1428289271",0,""
"947098734",0,""
"265489857",0,""
"926151231",0,""
"1300594084",0,""
"249701515",0,""
"684562726",0,""
"1043217237",0,""
"1087847253",0,""
"1051111408",0,""
"140529680",0,""
"975215567",0,""
"1363436593",1,"201706"
"1365446762",0,""
"983109738",0,""
"928575382",0,""
"520696263",0,""
"530188553",0,""
"616822519",1,"201605"
"949261422",0,""
"1007053714",0,""
"624716690",0,""
"642103151",0,""
"928313919",0,""
"1454968257",0,""
"883683903",1,"201701"
"111115684",0,""
"134798197",0,""
"923980790",0,""
"637770022",0,""
"682400038",0,""
"1327265317",0,""
"1041054549",0,""
"1085684565",0,""
"907366416",0,""
"142692368",0,""
"208378831",0,""
"590715855",1,"201706"
"1320969265",0,""
"635345871",0,""
"216273002",0,""
"593031062",0,""
"975368086",1,"201707"
"1441265399",0,""
"249624311",0,""
"1044928926",0,""
"934122606",0,""
"1022192530",1,"201611"
"1066822546",0,""
"1454318731",0,""
"884333429",0,""
"119659381",0,""
"111765210",0,""
"1035245862",0,""
"238359872",0,""
"892227600",0,""
"509890576",0,""
"1446424560",0,""
"223517647",1,"201605"
"988191695",0,""
"613748842",0,""
"231411818",0,""
"960229270",1,"201611"
"255355794",1,"201608"
"525106596",1,"201611"
"260514955",0,""
"305144971",0,""
"113927898",0,""
"695376166",0,""
"1327658533",0,""
"289356629",0,""
"1436367701",0,""
"1054030677",0,""
"894390288",0,""
"679587824",1,"201701"
"603691983",0,""
"1344728982",0,""
"229249130",0,""
"917761942",0,""
"519375113",0,""
"627635959",1,"201607"
"289928951",0,""
"1045059998",0,""
"253193106",1,"201607"
"938447982",0,""
"274140609",0,""
"1038814657",0,""
"872870463",0,""
"1429045852",0,""
"527269284",0,""
"100302244",0,""
"506321781",0,""
"258352267",0,""
"123984757",0,""
"302982283",0,""
"266246438",0,""
"116090586",1,"201510"
"648583462",0,""
"669530965",0,""
"1434205013",0,""
"859817131",0,""
"896552976",1,"201607"
"1059762160",0,""
"514215952",1,"201512"
"219192271",0,""
"991760490",0,""
"520958407",0,""
"139200777",1,"201607"
"521537801",0,""
"243136247",0,""
"1278317678",0,""
"537326143",0,""
"1426883164",0,""
"1044546140",0,""
"1294106020",0,""
"147094948",0,""
"126147445",0,""
"118253274",0,""
"1028757798",0,""
"1265264346",0,""
"667368277",0,""
"1049705301",0,""
"1288946859",0,""
"861979819",0,""
"1094335317",1,"201707"
"898715664",0,""
"1057599472",0,""
"217029583",1,"201702"
"584380310",0,""
"922087318",0,""
"1045715358",0,""
"960074862",1,"201707"
"996240274",0,""
"1297781870",1,"201611"
"252513729",0,""
"939127359",0,""
"910285685",0,""
"236725387",0,""
"145611637",0,""
"626956582",0,""
"1326937637",0,""
"265567061",1,"201607"
"1308411051",0,""
"1038135280",1,"201611"
"1420472304",0,""
"1331782705",0,""
"689484998",1,"201607"
"587796586",0,""
"1352470634",0,""
"1397100650",0,""
"941551510",1,"201601"
"160827657",0,""
"221509367",0,""
"152933486",0,""
"1299944558",1,"201607"
"632688065",1,"201607"
"1397362113",0,""
"147774325",0,""
"1007130918",0,""
"624793894",0,""
"645741397",0,""
"1028078421",0,""
"1302679568",0,""
"493375504",0,""
"960076751",0,""
"577739727",0,""
"689550534",0,""
"585633898",0,""
"1350307946",0,""
"988344214",0,""
"943714198",0,""
"520892870",0,""
"248867757",0,""
"539488804",0,""
"1461456348",0,""
"1424720503",0,""
"149257609",0,""
"531594633",1,"201707"
"1445668006",1,"201706"
"892984154",0,""
"120415935",0,""
"1026595137",0,""
"665205616",0,""
"864142480",0,""
"673099787",0,""
"518541301",1,"201611"
"877123230",0,""
"222761093",1,"201607"
"586542971",0,""
"520827334",0,""
"1056009133",0,""
"1282643027",0,""
"641972080",0,""
"1306325540",0,""
"879358500",0,""
"924111861",0,""
"259758401",0,""
"663042928",0,""
"1427716976",0,""
"1090009968",0,""
"1435611147",0,""
"1361273878",0,""
"639671274",0,""
"602935429",0,""
"618985234",0,""
"236648210",0,""
"1284805715",0,""
"265489884",0,""
"881521188",0,""
"153582985",0,""
"535920009",0,""
"132635482",0,""
"1327330852",0,""
"660880240",0,""
"278543216",0,""
"913097872",0,""
"1295434896",0,""
"876992158",0,""
"210541546",0,""
"530188526",0,""
"242379693",0,""
"139957331",0,""
"1007053741",0,""
"1331598419",0,""
"624716717",0,""
"545976868",0,""
"883683876",1,"201510"
"899472218",0,""
"247538854",0,""
"255433025",1,"201607"
"637770049",0,""
"682400065",1,"201707"
"276380528",0,""
"1423391600",0,""
"915260560",0,""
"1085684592",0,""
"238818625",0,""
"907366389",0,""
"666611723",0,""
"480399349",0,""
"1320969238",0,""
"1357705083",0,""
"593031035",0,""
"975368059",0,""
"515049710",0,""
"249624338",0,""
"257518509",1,"201703"
"1271829587",0,""
"1043140060",0,""
"1433371255",0,""
"1051034231",0,""
"95976841",0,""
"1454318758",0,""
"262677670",0,""
"697538881",0,""
"855491728",0,""
"1100823408",0,""
"238359873",0,""
"605854698",0,""
"1378422917",0,""
"517212398",0,""
"1439102738",0,""
"247461650",0,""
"1044994463",0,""
"126981203",0,""
"1318622291",1,"201511"
"1064659885",0,""
"1273992275",0,""
"870707748",0,""
"1452156070",0,""
"260514982",1,"201512"
"113927871",0,""
"1260938943",0,""
"1327658532",0,""
"671693680",0,""
"1436367728",0,""
"238425409",0,""
"894390261",0,""
"221354986",1,"201605"
"160982038",0,""
"1352623126",0,""
"648322026",0,""
"688764103",0,""
"962391931",0,""
"519375086",0,""
"1436940050",0,""
"289928978",0,""
"129143891",0,""
"1320784979",0,""
"1276154963",0,""
"656477660",0,""
"274140636",0,""
"917500452",0,""
"1046708855",0,""
"302982310",0,""
"1030920513",0,""
"1051868016",0,""
"1286784144",0,""
"514215925",0,""
"1310155798",0,""
"688829639",0,""
"582217595",0,""
"964554619",0,""
"1418727557",0,""
"940610643",1,"201607"
"1015704493",0,""
"654314972",0,""
"919663140",0,""
"875033124",0,""
"1426883191",0,""
"529431945",0,""
"1447830694",0,""
"256189606",0,""
"300819622",0,""
"646420801",0,""
"1265264319",0,""
"285031280",0,""
"1094335344",0,""
"471748597",0,""
"224923781",0,""
"584380283",0,""
"1371934853",0,""
"158664942",0,""
"606009106",0,""
"1045715359",0,""
"231566253",0,""
"150770771",1,"201608"
"1321464356",0,""
"252513756",0,""
"556790308",0,""
"1017187804",0,""
"548896137",0,""
"121929097",0,""
"910285658",1,"201707"
"244619585",1,"201607"
"137717439",0,""
"1009293633",0,""
"881443984",1,"201603"
"1300516853",0,""
"153505781",0,""
"876598942",0,""
"184771606",1,"201612"
"1331782678",0,""
"205459589",0,""
"603844475",0,""
"520303046",0,""
"160827630",1,"201512"
"1413150482",0,""
"603846418",0,""
"152933459",0,""
"994077613",0,""
"1323627044",0,""
"632688092",0,""
"941290020",0,""
"896660004",0,""
"1405256311",0,""
"168721801",0,""
"1426203814",0,""
"653635595",0,""
"1370681211",0,""
"967970949",0,""
"520892869",0,""
"523700559",0,""
"623310513",0,""
"1013541708",0,""
"1304162949",1,"201608"
"652152187",0,""
"539488901",0,""
"1416826235",0,""
"149257706",0,""
"104627690",1,"201608"
"892984251",0,""
"298656837",0,""
"120416032",0,""
"1312057120",0,""
"688888032",1,"201707"
"1047542543",0,""
"1092172559",0,""
"673099690",0,""
"518541398",0,""
"877123229",0,""
"1351217116",0,""
"968880092",0,""
"143526223",0,""
"525863247",0,""
"238810801",0,""
"1011379020",1,"201603"
"1056009036",0,""
"1282643124",1,"201605"
"267652475",0,""
"1414663547",0,""
"1032326523",0,""
"533757418",0,""
"251864133",0,""
"924111860",0,""
"259758304",0,""
"122578720",0,""
"1024432352",0,""
"642095328",1,"201608"
"686725344",0,""
"1327396387",0,""
"280705807",0,""
"1053274026",0,""
"476074070",1,"201511"
"212704137",0,""
"1361273975",0,""
"689026248",0,""
"985272356",0,""
"926412764",1,"201607"
"1308488325",1,"201611"
"647826811",0,""
"1300594154",1,"201701"
"153583082",0,""
"294331461",1,"201611"
"1043217167",0,""
"868467953",0,""
"905203798",0,""
"1287540822",0,""
"668774314",0,""
"140529750",0,""
"876992157",1,"201601"
"1318806647",0,""
"1365446692",0,""
"520696261",0,""
"530188623",0,""
"1051683660",0,""
"642103153",0,""
"645664123",0,""
"1410338171",0,""
"1028001147",0,""
"883683973",0,""
"1302756842",0,""
"517135291",0,""
"1439179845",0,""
"247538757",0,""
"292168773",1,"201702"
"923980788",0,""
"1020106976",0,""
"637769952",0,""
"1327265315",0,""
"658717455",0,""
"1041054479",0,""
"1085684495",1,"201707"
"973052809",0,""
"689157320",0,""
"598609956",0,""
"216272932",0,""
"631961265",0,""
"124818612",0,""
"1316459700",0,""
"1066822476",0,""
"641644401",0,""
"1295512197",0,""
"868545157",0,""
"905281002",1,"201510"
"307307589",0,""
"697538784",0,""
"1282458865",0,""
"127553622",0,""
"509890646",0,""
"158819447",0,""
"988191625",0,""
"605854601",0,""
"688698568",0,""
"1342566364",0,""
"231411748",0,""
"292091569",1,"201607"
"126981300",0,""
"1273992372",0,""
"1297674885",1,"201607"
"915337861",0,""
"870707845",0,""
"1048871446",0,""
"98139626",0,""
"1452155973",1,"201608"
"886496187",1,"201610"
"650746080",0,""
"1260939040",0,""
"695376096",0,""
"238425410",1,"201607"
"679587754",0,""
"467423318",1,"201611"
"221354889",0,""
"986028937",0,""
"603691913",1,"201607"
"688764104",0,""
"580055004",0,""
"1420890148",0,""
"917762012",0,""
"137038159",0,""
"627635889",1,"201512"
"938448052",1,"201607"
"656477563",0,""
"274140539",0,""
"535163525",0,""
"506321851",0,""
"1449993285",0,""
"123984827",0,""
"924308468",0,""
"266246368",0,""
"1096497935",0,""
"219192201",1,"201612"
"1310155895",0,""
"646159241",0,""
"582217692",0,""
"1434777265",0,""
"243136177",0,""
"1045125536",1,"201701"
"940610740",0,""
"633367372",0,""
"1418988923",0,""
"1044546070",0,""
"1447830597",0,""
"256189509",0,""
"118253344",0,""
"646420704",0,""
"1327527459",0,""
"667368207",0,""
"285031183",0,""
"1094335247",1,"201707"
"516378710",0,""
"607260708",0,""
"989597732",0,""
"1040870220",0,""
"252513659",1,"201707"
"1313570282",0,""
"166559210",0,""
"910285755",1,"201607"
"145611707",0,""
"281355333",1,"201612"
"626956512",0,""
"1326937635",0,""
"1412578063",0,""
"655798186",0,""
"624532361",1,"201610"
"1368518620",0,""
"587796516",1,"201607"
"603844572",0,""
"1299944628",1,"201608"
"1015025019",1,"201706"
"1405256214",0,""
"530111419",0,""
"139880224",0,""
"1326872099",1,"201607"
"928236785",0,""
"883606769",0,""
"239211842",0,""
"1302679638",0,""
"653635498",0,""
"538005590",0,""
"493375574",1,"201607"
"960076681",0,""
"1378575479",1,"201610"
"1370681308",1,"201707"
"606007260",1,"201611"
"988344284",0,""
"1394937892",0,""
"520892876",0,""
"523700260",0,""
"1013542007",0,""
"1058172023",0,""
"1461456550",0,""
"1424720705",0,""
"913931455",0,""
"531594431",1,"201612"
"261921291",0,""
"688888331",1,"201611"
"908772294",0,""
"864142278",1,"201607"
"1055437013",0,""
"136204075",0,""
"877123236",0,""
"214867124",0,""
"597204148",0,""
"641834164",0,""
"1351216817",0,""
"238811100",1,"201707"
"283441116",0,""
"1327272841",0,""
"151420095",1,"201607"
"122578421",0,""
"1314219509",0,""
"1045380154",0,""
"903040811",0,""
"670937301",0,""
"138366763",0,""
"602935631",0,""
"520761804",0,""
"145688612",0,""
"236648412",0,""
"1053846647",0,""
"1284805513",0,""
"642037610",1,"201707"
"108952767",1,"201607"
"1441342832",0,""
"257595915",0,""
"1316382197",0,""
"1271752181",0,""
"684562955",0,""
"660880442",0,""
"1051111637",0,""
"668774613",0,""
"1433448661",0,""
"478236459",1,"201608"
"876992164",0,""
"1318806348",1,"201612"
"218435919",0,""
"973205169",0,""
"983109967",1,"201512"
"1426126812",0,""
"616822748",0,""
"279115740",0,""
"949261193",0,""
"1007053943",0,""
"1331598217",0,""
"1310650714",1,"201607"
"545976666",0,""
"1028001446",0,""
"1454968486",1,"201702"
"883683674",1,"201607"
"1035895617",0,""
"637770251",0,""
"658717754",0,""
"276380730",0,""
"1423391802",0,""
"915260358",0,""
"907366187",0,""
"1289703211",0,""
"1431285973",1,"201609"
"480399147",1,"201706"
"876926628",0,""
"173957964",0,""
"635346100",0,""
"515049508",0,""
"1441265628",0,""
"1066822775",1,"201607"
"884333200",0,""
"924439547",0,""
"270572043",1,"201611"
"652909067",0,""
"1327724074",0,""
"1438530618",0,""
"900121542",0,""
"1282458566",0,""
"1100823610",0,""
"892227371",0,""
"681750741",0,""
"509890347",0,""
"1446424789",0,""
"465260331",0,""
"1305830220",0,""
"650484916",0,""
"1342566065",0,""
"577892017",0,""
"960229041",0,""
"996086095",0,""
"915599025",0,""
"521089484",0,""
"517212196",0,""
"292091868",0,""
"126981001",0,""
"915337562",0,""
"1431208769",0,""
"1289780415",0,""
"305145200",0,""
"857654214",0,""
"238425403",0,""
"894390059",1,"201607"
"160981836",0,""
"580054705",0,""
"1376260431",0,""
"993923407",0,""
"1420890447",0,""
"627636188",0,""
"245299164",0,""
"938447753",0,""
"1017867383",0,""
"1276154761",0,""
"1299837274",0,""
"1038814886",0,""
"1291943103",0,""
"527269055",0,""
"123984528",0,""
"116090357",0,""
"648583691",0,""
"1096498234",1,"201612"
"896552747",1,"201612"
"1059762389",0,""
"514215723",0,""
"1442099413",0,""
"163144524",0,""
"1310155596",0,""
"646159540",0,""
"609423695",0,""
"1374097743",1,"201707"
"919924401",0,""
"521537572",0,""
"1045125529",0,""
"1060334711",0,""
"654315174",0,""
"1418989222",0,""
"1463619238",0,""
"508484240",1,"201607"
"667368506",0,""
"898715435",0,""
"516378411",0,""
"1439936725",0,""
"981703860",0,""
"584380081",0,""
"606009308",0,""
"268302300",0,""
"1045715353",0,""
"634850982",0,""
"1025082177",1,"201510"
"548895935",0,""
"527948432",0,""
"1428366704",0,""
"910285456",0,""
"1412578362",1,"201610"
"1030241338",0,""
"1300516651",0,""
"535842603",0,""
"197565620",0,""
"587796815",0,""
"543164452",0,""
"229403767",0,""
"152933257",1,"201611"
"962237321",0,""
"642496362",0,""
"1323626842",0,""
"1315732671",0,""
"551058623",0,""
"139879925",0,""
"1326872106",0,""
"928236486",0,""
"239211835",0,""
"155668267",0,""
"493375275",0,""
"186934092",0,""
"967971151",0,""
"623310715",0,""
"133469162",0,""
"1058171926",1,"201606"
"1280480234",0,""
"641906539",0,""
"104627488",1,"201612"
"1026595242",0,""
"1283215244",0,""
"473911180",0,""
"214867027",0,""
"597204051",0,""
"1314481069",0,""
"1369772270",0,""
"143526021",0,""
"1430452091",0,""
"238811003",0,""
"135631850",0,""
"1056009238",0,""
"267652677",0,""
"895146737",0,""
"130472689",0,""
"296494351",0,""
"1024432554",0,""
"1314219606",0,""
"642095530",0,""
"1269589590",0,""
"686725546",0,""
"280706009",0,""
"903040908",0,""
"520703884",0,""
"169632685",0,""
"595041363",1,"201601"
"971042578",0,""
"618985339",0,""
"1284805610",0,""
"647827013",0,""
"543814075",0,""
"1457131077",0,""
"108952864",0,""
"514972401",0,""
"124741206",0,""
"639932842",0,""
"660880345",0,""
"278543321",0,""
"1295434791",0,""
"238753084",0,""
"1051111540",0,""
"140529548",0,""
"210541651",0,""
"590868242",1,"201708"
"983109870",0,""
"1045387674",0,""
"949261290",1,"201612"
"624716822",1,"201607"
"1310650811",0,""
"928313787",0,""
"1418232544",0,""
"1302756640",0,""
"538082592",0,""
"1439180047",0,""
"1318544982",0,""
"682400170",0,""
"915260455",0,""
"1041054681",0,""
"1048948852",1,"201602"
"666611828",0,""
"1431285876",0,""
"173958061",0,""
"1320969133",0,""
"593030930",0,""
"1363284206",0,""
"980947182",0,""
"1407914222",0,""
"278466117",0,""
"905280800",0,""
"95976736",0,""
"501996273",0,""
"262677775",0,""
"1282458663",1,"201707"
"855491623",0,""
"158819245",0,""
"613748974",0,""
"231411950",0,""
"1423053038",0,""
"936285162",0,""
"1020029974",0,""
"1064659990",0,""
"658640453",0,""
"1040977477",0,""
"1431208672",0,""
"886495985",1,"201607"
"121821937",0,""
"305145103",0,""
"924374010",1,"201702"
"268409258",0,""
"289356761",0,""
"1436367833",0,""
"902284327",0,""
"679587956",0,""
"648322131",0,""
"580054802",0,""
"521023947",0,""
"519374981",0,""
"641775467",0,""
"656477765",0,""
"274140741",0,""
"917500347",0,""
"1038814789",1,"201607"
"1429045984",0,""
"909606176",1,"201510"
"1046708960",0,""
"144932128",0,""
"527269152",0,""
"302982415",0,""
"924308474",0,""
"1307731542",0,""
"693213610",1,"201612"
"1434205145",0,""
"163144621",0,""
"1354785709",0,""
"601529427",0,""
"227086574",0,""
"582217490",0,""
"964554514",0,""
"991760622",1,"201707"
"1418727662",0,""
"919924498",0,""
"625473403",0,""
"1045125530",0,""
"251030550",0,""
"940610538",0,""
"633367574",0,""
"1060334614",0,""
"1463619141",0,""
"1426883296",1,"201707"
"1294105888",1,"201701"
"1447830799",0,""
"890821361",0,""
"256189711",0,""
"300819727",0,""
"924242938",1,"201511"
"118253142",1,"201511"
"1028757930",0,""
"285031385",0,""
"1049705433",0,""
"1094335449",0,""
"898715532",0,""
"675262580",0,""
"134041484",0,""
"877188771",0,""
"165307309",0,""
"981703763",0,""
"607260910",0,""
"966717202",0,""
"1416564974",0,""
"922087186",0,""
"642430827",0,""
"894497211",1,"201706"
"931233056",0,""
"1025082080",0,""
"166559008",0,""
"121928992",1,"201702"
"923653114",0,""
"1329358422",0,""
"265567193",0,""
