"EID","CaseID","CaseDate","CaseAmount"
"794098883","103774271","2015年07月","67000"
"794098883","98100395","2015年02月","32500"
"794098883","99060084","2015年02月","32400"
"794098883","97001718","2015年02月","189000"
"794098883","97001438","2015年02月","41200"
"794098883","99076412","2015年03月","21200"
"794098883","91767005","2014年10月","19000"
"794098883","100644291","2015年04月","80000"
"794098883","109178290","2015年08月","37800"
"794098883","99914881","2015年04月","22600"
"794098883","105608831","2015年08月","261000"
"794098883","101118083","2015年05月","112500"
"794098883","91835588","2014年10月","148700"
"794098883","101655719","2015年05月","540000"
"794098883","105606826","2015年08月","37800"
"794098883","102425276","2015年06月","26100"
"794098883","100385812","2015年04月","356000"
"794098883","101118097","2015年05月","63000"
"794098883","100871756","2015年05月","67500"
"794098883","105606858","2015年08月","36000"
"794098883","104416904","2015年07月","234000"
"794098883","105084353","2015年07月","54000"
"794098883","101093545","2015年05月","18000"
"1178426487","104856926","2015年07月","23745500"
"278741958","61844290","2013年04月","51100"
"278741958","85041468","2014年02月","132900"
"278741958","76444059","2014年02月","132900"
"230457035","60886986","2013年03月","424300"
"959058088","44501231","2012年11月","0"
"1201337936","62164023","2013年06月","8700"
"1434229057","61889815","2013年05月","40000"
"1434229057","61890496","2013年05月","10000"
"904195863","42841742","2012年09月","14800"
"904195863","95429446","2012年09月","14800"
"904195863","80113498","2014年03月","1500"
"904195863","76437355","2014年03月","1500"
"742466492","108906411","2015年08月","36800"
"742466492","106065426","2015年08月","36800"
"902762018","105979821","2015年06月","42500"
"47278858","106712408","2015年08月","243800"
"47278858","96506946","2015年01月","243800"
"47278858","110583184","2015年08月","243800"
"370219478","85276531","2014年08月","5"
"1078508501","64524518","2013年05月","24300"
"1078508501","87439716","2014年09月","35000"
"1078508501","87439710","2014年09月","7900"
"1078508501","87373518","2014年09月","3900"
"1078508501","87373484","2014年09月","30000"
"1078508501","87373579","2014年09月","63400"
"1078508501","87373526","2014年09月","75500"
"1078508501","73328084","2013年07月","19600"
"1078508501","73328065","2013年06月","35000"
"1078508501","91740272","2014年09月","26100"
"1078508501","91724575","2014年09月","20300"
"1078508501","91724553","2014年09月","270000"
"1078508501","91724673","2014年09月","100000"
"1078508501","91724628","2014年09月","21000"
"1078508501","91724586","2014年09月","18700"
"1078508501","91724580","2014年09月","40600"
"1078508501","91724542","2014年09月","35000"
"1078508501","91724532","2014年09月","311100"
"1078508501","91724424","2014年07月","347100"
"1078508501","87373490","2014年09月","93300"
"1078508501","79323068","2014年04月","1566500"
"1078508501","87373497","2014年09月","20300"
"1078508501","87373505","2014年09月","18700"
"1078508501","87373538","2014年09月","0"
"1078508501","112411835","2014年11月","890000"
"1078508501","86799583","2014年09月","24100"
"1078508501","87373503","2014年09月","69200"
"1078508501","91724570","2014年09月","7900"
"1078508501","91724615","2014年09月","618000"
"1078508501","91724560","2014年09月","93300"
"1078508501","91724538","2014年09月","24100"
"1078508501","91724528","2014年09月","865000"
"1078508501","91724644","2014年09月","0"
"1078508501","91724640","2014年09月","8300"
"1078508501","91724633","2014年09月","75500"
"1078508501","91724621","2014年09月","3900"
"1078508501","91740269","2014年09月","69200"
"1078508501","91740267","2014年09月","4500"
"1078508501","87373482","2014年09月","865000"
"1078508501","87442738","2014年09月","67400"
"1078508501","87439712","2014年09月","91200"
"1078508501","87373540","2014年09月","8300"
"1078508501","87373515","2014年09月","618000"
"1078508501","87377984","2014年09月","21000"
"1078508501","87373513","2014年09月","50500"
"1078508501","87373480","2014年09月","19600"
"1078508501","87373459","2014年08月","2282600"
"1078508501","87439723","2014年09月","159100"
"1078508501","73328143","2013年07月","30300"
"1078508501","87814563","2014年09月","26100"
"1078508501","87373499","2014年09月","40600"
"1078508501","86799603","2014年09月","270000"
"1078508501","87373501","2014年09月","4500"
"644996967","80318703","2013年08月","6496200"
"644996967","68742844","2013年08月","6496200"
"784134789","97798046","2014年10月","17200"
"255619845","79311813","2014年04月","28100"
"1205712072","96485577","2015年01月","16800"
"1205712072","101091207","2015年05月","8000"
"1205712072","103045770","2015年05月","8000"
"1205712072","97937654","2014年07月","16800"
"1205712072","85063023","2014年07月","16800"
"1428154596","81329713","2014年03月","6200"
"682461717","99912846","2015年04月","29600"
"682461717","110529013","2015年06月","6500"
"682461717","108752889","2015年04月","29600"
"280994794","100384912","2015年04月","19800"
"969257163","75067481","2014年02月","403800"
"969257163","97767366","2014年02月","589200"
"969257163","97937224","2014年12月","145000"
"969257163","80071863","2014年02月","589200"
"969257163","80071868","2014年02月","403800"
"969257163","75067479","2014年02月","589200"
"969257163","91875150","2014年02月","589200"
"969257163","61073534","2013年01月","409100"
"969257163","62215756","2013年03月","0"
"875033124","105604328","2015年08月","5000"
"875033124","110598102","2015年08月","5000"
"114002637","62180051","2013年06月","53600"
"1256021636","44377151","2012年11月","7300"
"1014688171","110617980","2015年07月","19900"
"1014688171","104470649","2015年07月","19900"
"1352077647","75019289","2013年09月","11300"
"1352077647","76442784","2014年03月","244000"
"1352077647","76442782","2014年03月","333400"
"1352077647","43523174","2012年11月","275000"
"1352077647","43523195","2012年11月","212600"
"689626816","99042099","2014年12月","182000"
"689626816","92559299","2014年10月","170000"
"619935308","97770118","2014年10月","70000"
"419612038","67908797","2013年06月","320300"
"1027333894","78675576","2014年03月","710800"
"157583796","108908603","2015年06月","4500"
"157583796","108908596","2015年06月","4000"
"157583796","103424783","2015年06月","5300"
"157583796","97190352","2015年02月","5000"
"157583796","97190100","2015年02月","4500"
"157583796","97190094","2015年02月","1500"
"157583796","97190092","2015年02月","4500"
"317956503","85065372","2014年08月","206800"
"317956503","88610619","2014年11月","199200"
"947606417","109015277","2015年01月","10500"
"561462475","13834442","2015年07月","3500000"
"561462475","104891952","2015年07月","3500000"
"1308944156","42473938","2012年09月","233000"
"712883126","75023397","2014年01月","2491300"
"1014644024","97966078","2014年12月","43800"
"1014644024","101686955","2014年12月","43800"
"109656905","101890073","2015年05月","157600"
"109656905","97985951","2015年01月","0"
"789619145","43581852","2012年10月","246500"
"2136191","73388910","2013年07月","524000"
"1317020595","101304455","2015年04月","1100"
"1317020595","100690814","2015年04月","1100"
"884648774","105738454","2015年08月","503000"
"1003818592","99031212","2014年12月","43200"
"672334230","80290025","2014年01月","81400"
"672334230","91703545","2014年07月","236600"
"672334230","83502390","2014年06月","239700"
"672334230","97801584","2014年06月","312000"
"672334230","82031320","2014年07月","231200"
"672334230","91703526","2014年06月","312000"
"672334230","87433323","2014年06月","312000"
"672334230","87433325","2014年07月","236600"
"672334230","97818125","2014年08月","30000"
"672334230","75057216","2014年01月","81400"
"1448159349","92553727","2014年11月","29300"
"1448159349","110506377","2015年06月","30000"
"1311655219","62191753","2013年01月","1326500"
"1260138507","105252131","2015年08月","16200"
"140318161","98094577","2015年02月","713700"
"140318161","44271565","2012年12月","14200"
"140318161","81325879","2013年12月","713700"
"140318161","75025845","2013年12月","713700"
"895450668","61051504","2013年03月","5900"
"895450668","61055785","2013年03月","5900"
"895450668","61048592","2013年03月","2600"
"895450668","61049176","2013年03月","5900"
"1145915039","98906339","2015年03月","600000"
"1145915039","100869222","2015年03月","600000"
"1288395117","42901325","2012年10月","64700"
"984313170","61103250","2013年03月","13740000"
"984313170","103023490","2015年02月","880500"
"984313170","81326021","2014年01月","150000000"
"984313170","75026091","2014年01月","150000000"
"1451479079","67686604","2013年08月","11100"
"1451479079","67902655","2013年06月","18700"
"384112509","99033339","2015年02月","28000"
"384112509","109148503","2015年02月","28000"
"384112509","101683034","2015年02月","28000"
"169176340","85045442","2014年06月","405600"
"663790010","99096091","2015年03月","569300"
"152497846","91743335","2014年09月","172600"
"766065712","108984971","2015年04月","68900"
"766065712","100385384","2015年04月","68900"
"766065712","96517435","2015年01月","20900"
"238818622","86293407","2014年09月","7000"
"238818622","86292992","2014年09月","7000"
"238818622","91687473","2014年09月","2500"
"238818622","91675969","2014年09月","7000"
"238818622","86796064","2014年09月","2500"
"238818622","99080821","2015年03月","7000"
"238818622","99029310","2014年09月","2500"
"238818622","91676331","2014年09月","7000"
"382498196","91742951","2014年09月","5428500"
"1006760352","60771559","2012年12月","249700"
"1193694689","62190562","2013年06月","58100"
"1193694689","99031048","2014年12月","8800"
"1193694689","104637259","2015年07月","4500"
"1193694689","89116958","2014年10月","22300"
"1193694689","101682615","2014年12月","8800"
"1456960524","113184035","2015年03月","43400"
"390906954","61701554","2013年05月","1723000"
"1311395540","80302422","2014年01月","157500"
"1311395540","75058475","2014年01月","157500"
"1171495582","104365843","2015年07月","1132000"
"837574540","73328754","2013年10月","49000"
"247416177","105244492","2015年06月","152200"
"1326322969","101888663","2015年05月","901200"
"1326322969","107120507","2015年08月","1323400"
"1326322969","105251898","2015年08月","1323400"
"1326322969","107677269","2015年05月","901200"
"744753615","80109872","2014年04月","593000"
"744753615","91747833","2014年04月","593000"
"595586966","87375108","2014年05月","541200"
"595586966","109066741","2015年01月","950000"
"595586966","91726889","2014年05月","541200"
"595586966","106927257","2015年08月","950000"
"595586966","75070609","2014年01月","19200"
"595586966","85276232","2014年08月","100000"
"113814491","80121011","2014年04月","9800"
"113814491","80120989","2014年04月","32400"
"113814491","80121008","2014年04月","1100"
"113814491","80120998","2014年04月","5400"
"113814491","80121013","2014年04月","2900"
"113814491","80120993","2014年04月","24300"
"113814491","80121000","2014年04月","2300"
"113814491","80121005","2014年04月","11000"
"683785301","62362009","2013年05月","1335000"
"683785301","93622015","2014年09月","26728900"
"1036220279","62330773","2013年04月","2300"
"769394729","104909141","2015年07月","3600"
"887119231","99058742","2015年02月","9900"
"234950081","67903266","2013年06月","6071700"
"234950081","99270945","2015年03月","8020000"
"1339713458","42492855","2012年10月","5500"
"1025061077","65848935","2013年06月","17700"
"1025061077","61881484","2013年05月","27900"
"958411159","85066854","2014年08月","79300"
"958411159","92706351","2014年08月","100000"
"1299586219","81321240","2014年04月","207100"
"1299586219","91825649","2014年10月","66200"
"1299586219","103195363","2015年06月","137900"
"1317398659","103622466","2015年06月","500000"
"1214376915","60821041","2013年01月","0"
"1214376915","67669817","2013年08月","15300"
"231929424","66084915","2013年05月","1800"
"231929424","61939261","2013年05月","1900"
"1306757583","111861739","2015年01月","954800"
"1306757583","111542189","2015年01月","954800"
"321852398","105608119","2015年08月","0"
"321852398","93700707","2014年12月","163400"
"321852398","97785927","2014年11月","50200"
"137312410","43924095","2012年11月","700300"
"1042079556","85273946","2014年08月","9800"
"1048716108","103028276","2015年04月","14700"
"1048716108","99545517","2015年04月","14700"
"1194200346","61044097","2013年02月","61200"
"683242245","106519776","2015年08月","31400"
"683242245","106519767","2015年08月","45500"
"683242245","106926710","2015年08月","68900"
"683242245","106928517","2015年08月","103000"
"683242245","106519778","2015年08月","37500"
"683242245","106928399","2015年08月","78000"
"683242245","106926715","2015年08月","26700"
"683242245","106519781","2015年08月","29200"
"683242245","106519668","2015年08月","86000"
"683242245","106519877","2015年08月","45200"
"683242245","108867009","2015年08月","97700"
"683242245","106519677","2015年08月","142200"
"683242245","106926708","2015年08月","103000"
"683242245","106926702","2015年08月","58000"
"683242245","106928505","2015年08月","32600"
"683242245","106928385","2015年08月","49300"
"683242245","106928412","2015年08月","97700"
"683242245","106519783","2015年08月","43100"
"683242245","106519772","2015年08月","27000"
"683242245","106519770","2015年08月","31600"
"683242245","106519918","2015年08月","31000"
"152575349","97998898","2015年01月","9800"
"244086744","99418542","2015年03月","515000"
"367615828","73328544","2013年09月","289400"
"367615828","73328723","2013年10月","360400"
"92867190","106299169","2015年08月","2700"
"1043130235","108993714","2015年08月","57500"
"1043130235","106431692","2015年08月","57500"
"341939605","72985257","2014年01月","10000"
"157021431","106278984","2015年08月","7350000"
"157021431","106575823","2015年07月","46500"
"656545365","106298990","2015年08月","328100"
"656545365","111168513","2015年08月","328100"
"656545365","108954217","2015年08月","328100"
"410425471","61664301","2013年05月","1412100"
"1329558567","98528007","2015年03月","1400"
"1329558567","60176808","2013年01月","0"
"1329558567","66018568","2013年05月","0"
"198009746","66087438","2013年06月","17000000"
"712883285","106227941","2013年12月","1675000"
"712883285","79933221","2013年12月","1675000"
"712883285","103942755","2015年04月","151700"
"712883285","108953981","2013年12月","1675000"
"898004855","93698837","2014年12月","46700"
"898004855","93699128","2014年12月","72000"
"1318220417","98626827","2015年03月","475500"
"1318220417","98626823","2015年03月","75000"
"516515856","9305378","2014年05月","5355300"
"516515856","80142815","2014年05月","5355300"
"811485606","61724999","2013年02月","22400"
"1237513680","75020531","2013年12月","15700"
"1237513680","75020523","2013年12月","12600"
"416257037","76434920","2014年02月","11900"
"416257037","97189455","2015年02月","4100"
"416257037","80110654","2014年02月","11900"
"707327959","73343080","2013年09月","6100"
"707327959","73343074","2013年09月","6000"
"707327959","73343078","2013年09月","4400"
"961016321","97798518","2014年10月","22300"
"147027348","42194567","2012年09月","12000"
"323185488","101230115","2015年05月","35200"
"1190220635","76427775","2014年02月","114400"
"1190220635","80075898","2014年02月","114400"
"130932715","75072363","2014年02月","0"
"130932715","75075884","2014年02月","0"
"811354535","74995161","2014年01月","47529200"
"811354535","74995309","2014年01月","23416600"
"811354535","74995333","2014年01月","50546800"
"811354535","92781669","2014年01月","23416600"
"811354535","79570146","2014年01月","23416600"
"811354535","79570152","2014年01月","50546800"
"811354535","72835410","2013年12月","0"
"811354535","72835415","2013年12月","30000000"
"811354535","72835404","2013年12月","18000000"
"811354535","73325508","2013年07月","50546800"
"811354535","73325513","2013年07月","47529200"
"811354535","97773534","2014年12月","0"
"811354535","97773545","2014年12月","0"
"811354535","79570172","2014年01月","47529200"
"673481365","87442375","2014年08月","4013700"
"673481365","91731551","2014年08月","4013700"
"302611717","80144695","2014年05月","3900"
"302611717","91794483","2014年05月","4100"
"302611717","80144674","2014年05月","11200"
"302611717","80144669","2014年05月","4100"
"302611717","80144693","2014年05月","5600"
"302611717","85051666","2014年05月","17800"
"233675956","81440983","2014年06月","789700"
"233675956","97937025","2014年06月","789700"
"406104150","101683978","2015年01月","80000"
"1163548524","92714152","2013年07月","482500"
"1163548524","97808999","2014年10月","24191000"
"1163548524","92560106","2014年10月","1039300"
"1163548524","68733495","2013年07月","482500"
"1163548524","97808988","2014年10月","27521700"
"733086234","76440650","2013年12月","13900"
"751594545","67901686","2013年07月","1825000"
"660600299","76453108","2013年12月","35900"
"660600299","76453114","2013年12月","27700"
"660600299","76453109","2013年12月","26800"
"660600299","76453106","2013年12月","19600"
"660600299","76453115","2013年12月","25600"
"660600299","76453591","2014年03月","35000"
"487116560","42942743","2012年10月","30300"
"487116560","97966291","2014年12月","5100"
"1152147146","73330176","2013年07月","373500"
"1152147146","73330217","2013年07月","236900"
"1152147146","73330220","2013年07月","0"
"1152147146","73330215","2013年07月","0"
"1144459599","66082418","2012年11月","22900"
"361473190","83558849","2014年04月","13800"
"219161801","61126685","2013年03月","192300"
"219161801","44433896","2012年10月","250000"
"219161801","96997278","2015年02月","10400"
"219161801","96997286","2015年02月","8900"
"219161801","99081510","2015年03月","2500"
"219161801","96997291","2015年02月","11500"
"219161801","96997282","2015年02月","11200"
"219161801","96997296","2015年02月","11400"
"278465721","98074765","2015年02月","75700"
"83139368","110776719","2015年08月","91200"
"83139368","105604352","2015年08月","91200"
"1077558471","61974599","2013年03月","50300"
"15814610","61138942","2013年02月","23000"
"15814610","61139015","2013年02月","13400"
"118522557","100869457","2015年05月","100000"
"118522557","100869465","2015年05月","50000"
"866930968","72410996","2014年01月","1643600"
"910058127","60544879","2013年01月","102300"
"474447730","100386110","2015年04月","377300"
"474447730","96525175","2015年01月","46000"
"550595404","97766925","2014年11月","6000"
"209653317","97770640","2014年01月","614200"
"209653317","80347248","2014年01月","614200"
"209653317","75069793","2014年01月","614200"
"641469951","98091167","2015年02月","30200"
"641469951","101682869","2015年02月","30200"
"172462995","42382812","2012年09月","7500"
"172462995","85076194","2014年08月","5464300"
"172462995","103042379","2015年06月","20200"
"123213631","91731202","2014年07月","226300"
"123213631","87377564","2014年07月","226300"
"367029621","61909993","2013年05月","900"
"747309686","62138977","2013年05月","45400"
"747309686","67902337","2013年07月","25400"
"1432032527","85526928","2014年06月","441700"
"629189","67783091","2013年09月","2900"
"1186704452","108953561","2015年06月","6171900"
"106728831","80143956","2014年05月","75000"
"106728831","97794576","2014年05月","75000"
"106728831","75025693","2013年12月","230000"
"106728831","100112443","2015年04月","562100"
"782497659","97795792","2014年07月","10200"
"782497659","83479624","2014年07月","10200"
"773321543","67901833","2013年07月","616400"
"470005857","75063285","2014年02月","242200"
"470005857","80081356","2014年02月","242200"
"601984480","100689807","2015年04月","13800"
"601984480","103029166","2015年04月","13800"
"601984480","75021842","2013年12月","4300"
"601984480","102152772","2015年04月","13800"
"545002804","106057717","2015年07月","65000"
"545002804","104281654","2015年07月","65000"
"411611603","73388229","2013年08月","900"
"1016658428","106298590","2015年08月","57100"
"1016658428","72824501","2013年11月","31100"
"1016658428","72824506","2013年11月","367700"
"1016658428","61580347","2013年04月","358500"
"1016658428","43756110","2012年11月","867300"
"1016658428","81438474","2014年06月","223900"
"1016658428","99039275","2015年01月","16200"
"1016658428","98153167","2014年09月","160000"
"1016658428","98909017","2015年03月","264000"
"1016658428","91782478","2014年06月","223900"
"1016658428","88857050","2014年09月","115100"
"1016658428","42061833","2012年09月","0"
"1016658428","76347683","2013年12月","2398500"
"1362228424","61161592","2013年04月","263800"
"47278699","97933793","2014年12月","45900"
"13474148","100243984","2015年04月","20400"
"29985687","87368834","2014年07月","2300"
"29985687","105606293","2015年08月","20000"
"29985687","100870687","2015年05月","226200"
"29985687","112190733","2015年06月","588600"
"29985687","105601576","2015年08月","20000"
"29985687","91710730","2014年07月","2300"
"1086431709","76433528","2013年10月","57900"
"1086431709","61901854","2013年04月","57900"
"258697862","76428796","2014年02月","600"
"258697862","76432306","2014年03月","28600"
"778403104","91895223","2014年07月","514600"
"778403104","97788232","2014年07月","514600"
"778403104","85046437","2014年07月","514600"
"986540731","97939070","2014年07月","35"
"986540731","83484943","2014年07月","35"
"21716320","101169904","2015年05月","7700"
"1135739023","104599742","2015年07月","1032500"
"726240639","80132192","2014年04月","8000000"
"726240639","77620822","2012年12月","8000000"
"726240639","79308825","2014年04月","2369800"
"726240639","10033325","2014年04月","8000000"
"388839531","85055594","2014年07月","253500"
"772543239","85047042","2014年07月","61887300"
"772543239","9386718","2014年07月","61887300"
"1183086455","93760484","2014年03月","48500"
"1183086455","79310475","2014年03月","48500"
"394050350","101090074","2015年04月","17200"
"394050350","97522819","2015年03月","81500"
"1094296517","66084964","2013年05月","17100"
"1094296517","79273874","2014年03月","136700"
"1094296517","106518394","2015年08月","13000"
"837746440","79274033","2014年03月","2700"
"837746440","79274032","2014年03月","3000"
"837746440","66085592","2013年05月","250000"
"837746440","43371858","2012年10月","239000"
"837746440","43371798","2012年10月","7200"
"837746440","79274038","2014年03月","4000"
"837746440","78215145","2013年10月","996900"
"837746440","73351063","2013年09月","1535900"
"837746440","96531507","2015年01月","649900"
"837746440","87369454","2014年09月","527100"
"837746440","92526647","2014年12月","190000"
"837746440","79274043","2014年03月","2600"
"837746440","91871097","2014年09月","527100"
"837746440","79274028","2014年03月","2600"
"837746440","79274042","2014年03月","9300"
"837746440","79274011","2014年03月","5800"
"837746440","79274024","2014年03月","5800"
"837746440","67538506","2013年10月","138300"
"401315221","101231215","2015年05月","30000"
"401315221","102624102","2015年05月","30000"
"623733285","62351785","2013年04月","50000"
"79393312","92706194","2014年08月","30000"
"79393312","85066294","2014年08月","30000"
"189539599","67687789","2013年08月","58400"
"1184450199","81386008","2014年05月","5000"
"1184450199","92705171","2014年05月","5000"
"803602381","105604914","2015年08月","2000"
"803602381","101656915","2015年05月","7000"
"803602381","108813354","2015年08月","2000"
"1264126292","72483312","2013年05月","183300"
"380561539","79674182","2014年04月","73300"
"11250211","43939075","2012年11月","20100"
"1361274169","112098863","2015年05月","0"
"1361274169","111917150","2015年05月","0"
"1361274169","101655681","2015年05月","0"
"1361274169","112487247","2015年05月","0"
"1085532490","76438415","2014年02月","189900"
"1085532490","91873571","2014年02月","189900"
"1085532490","79622119","2014年02月","189900"
"538234473","61066187","2013年01月","70000"
"480551424","42713823","2012年09月","70800"
"480551424","61117738","2013年01月","45000"
"560107978","91683212","2014年08月","3400"
"1062630602","85043929","2014年03月","290000"
"1062630602","61837354","2013年04月","2500"
"1062630602","97807783","2014年03月","290000"
"922666173","99094361","2015年03月","4000"
"368534652","67928953","2013年07月","10000"
"607879702","106072337","2015年08月","180900"
"607879702","108901382","2015年08月","180900"
"150293929","79310198","2014年04月","3538600"
"150293929","108955777","2014年04月","3538600"
"1028478086","60992654","2013年03月","800"
"1028478086","96485396","2014年12月","41400"
"781995951","75000405","2013年12月","0"
"781995951","85055022","2014年05月","790000"
"141718215","83559117","2014年05月","47300"
"1278508228","85055257","2014年06月","102300"
"1417171609","100386245","2015年04月","0"
"1417171609","101172048","2015年05月","0"
"1235711537","83001374","2014年07月","3161700"
"533111446","102354444","2015年06月","700"
"919702037","61262932","2013年03月","56100"
"919702037","61263070","2013年03月","56300"
"1461286094","105245585","2015年07月","12500"
"261176465","76452620","2014年03月","9000"
"261176465","76452640","2014年03月","40000"
"1450758185","111919680","2014年12月","4744900"
"1450758185","93815584","2014年12月","4744900"
"1450758185","101304639","2015年05月","66100"
"1450758185","112494178","2014年12月","4744900"
"1450758185","73389213","2013年07月","28800"
"741923674","41836225","2012年09月","290000"
"741923674","93539751","2014年12月","100600"
"741923674","85047743","2014年02月","211800"
"741923674","76435080","2014年02月","211800"
"245688747","76452947","2014年03月","14500"
"1285440784","72841829","2013年12月","164000"
"1119322318","106534499","2015年08月","700000"
"777066821","101485563","2015年05月","9700"
"1426784302","80059321","2013年12月","80700"
"1426784302","60672704","2013年03月","19000"
"1426784302","60893608","2013年02月","0"
"1426784302","93819352","2014年12月","38000"
"1426784302","75014316","2013年12月","80700"
"1426784302","100644682","2015年04月","566300"
"1426784302","102936521","2015年06月","270000"
"1426784302","72850124","2013年12月","80700"
"1426784302","62307646","2013年05月","23000"
"517835671","75013522","2013年11月","109600"
"501333873","85052707","2014年07月","1999900"
"501333873","92712698","2014年07月","1999900"
"501333873","100176891","2015年04月","1999900"
"501333873","103946098","2015年04月","1999900"
"751736186","105608388","2015年08月","8700"
"751736186","105608391","2015年08月","4000"
"751736186","67913057","2013年06月","105400"
"754976874","62177369","2013年04月","40090000"
"754976874","61868829","2013年04月","8900000"
"754976874","73324327","2013年07月","40097100"
"541292456","91678156","2014年09月","160800"
"512176337","111426878","2015年05月","832500"
"19615927","62330931","2013年03月","6700"
"914211396","78243967","2014年05月","14000"
"339893012","61166502","2013年04月","10500"
"277397060","96526893","2015年01月","1961200"
"277397060","99269282","2015年03月","1000000"
"281787155","109173733","2015年01月","200000"
"281787155","110607887","2015年05月","16600"
"281787155","110607893","2015年05月","36000"
"281787155","101090784","2015年05月","16600"
"281787155","101090786","2015年05月","36000"
"1014678963","10601933","2015年03月","700000"
"1014678963","99081028","2015年03月","750000"
"1014678963","101726948","2015年03月","750000"
"1014678963","99080926","2015年03月","700000"
"1014678963","108754114","2015年07月","1050000"
"1014678963","107510248","2015年01月","350000"
"1014678963","101726894","2015年03月","700000"
"1014678963","96515697","2015年01月","350000"
"566533133","108950221","2015年04月","30000"
"566533133","102527190","2015年06月","298800"
"566533133","103012938","2015年06月","298800"
"566533133","100523204","2015年04月","30000"
"506212297","92421440","2014年05月","5000000"
"506212297","80154172","2014年05月","5000000"
"199261472","96193302","2014年12月","388400"
"548668870","67912470","2013年07月","7000"
"291706032","67688103","2013年08月","26800"
"291706032","41752710","2012年09月","300"
"291706032","91767522","2014年08月","189800"
"291706032","108905326","2015年06月","10700"
"291706032","97817287","2014年08月","189800"
"291706032","85069688","2014年08月","189800"
"291706032","85055333","2014年06月","12300"
"1402074898","79944013","2013年12月","3275200"
"1402074898","85042740","2013年12月","535200"
"1402074898","91711929","2014年07月","533600"
"1402074898","75003812","2013年12月","3275200"
"1402074898","87436280","2014年07月","533600"
"1402074898","76449588","2013年12月","86200"
"1402074898","76449586","2013年12月","199000"
"1402074898","76449590","2013年12月","112500"
"655258214","96420340","2015年01月","407100"
"1194546310","81331045","2014年03月","5200"
"1194546310","76438740","2014年03月","5200"
"108197225","85276525","2014年08月","20000"
"108197225","97819906","2014年08月","20000"
"1206695839","61042804","2013年01月","3400"
"1011171196","75014010","2013年12月","24300"
"1093127688","75007025","2013年12月","698000"
"1093127688","75007724","2013年12月","10800"
"1026564859","67764337","2013年09月","46000"
"411140335","98905525","2015年03月","2500000"
"411140335","99057624","2015年02月","1500000"
"411140335","103425476","2015年06月","4072700"
"1052525937","97935626","2014年12月","1200"
"243249584","83501780","2014年01月","521700"
"243249584","75018163","2014年01月","521700"
"243249584","76426376","2013年10月","2022800"
"811431465","73325770","2013年10月","1539300"
"196027558","85073058","2014年08月","26400"
"196027558","92706539","2014年08月","16700"
"196027558","85073205","2014年08月","16700"
"196027558","92706421","2014年08月","26400"
"1296041150","102672411","2015年05月","2700"
"1296041150","101817374","2015年05月","2700"
"434289652","91794964","2014年07月","4000"
"1013671952","92709707","2014年10月","41500"
"1013671952","91830277","2014年10月","81000"
"523439970","109142873","2015年06月","142500"
"1076583029","97820521","2014年10月","87800"
"651853920","97121591","2015年02月","0"
"651853920","89909706","2014年11月","552600"
"651853920","62156373","2013年06月","139400"
"651853920","62156488","2013年06月","152800"
"651853920","62205035","2013年06月","153600"
"651853920","67684350","2013年08月","152800"
"651853920","67684286","2013年08月","139400"
"651853920","67684366","2013年08月","153600"
"651853920","14063537","2014年11月","552600"
"635436711","91786398","2014年08月","157400"
"635436711","85066570","2014年08月","157400"
"635436711","97818498","2014年08月","157400"
"381741413","76442696","2014年03月","3000"
"959021101","73342206","2013年08月","41100"
"641834094","91790744","2014年07月","2240600"
"934798023","67904969","2013年07月","312000"
"934798023","97939295","2014年07月","1405100"
"934798023","83486138","2014年07月","1405100"
"1410292566","75070415","2014年01月","2200"
"1176417589","88348553","2014年07月","25000"
"1176417589","91746364","2014年07月","25000"
"270086987","60493429","2013年02月","5300"
"270086987","60527912","2013年02月","2900"
"270086987","60537180","2013年02月","9500"
"270086987","60640026","2013年02月","13200"
"270086987","60835033","2013年02月","4600"
"270086987","60526193","2013年02月","4600"
"270086987","60837963","2013年02月","4800"
"270086987","60839346","2013年02月","4200"
"270086987","60564632","2013年02月","78100"
"270086987","60838505","2013年02月","3400"
"270086987","60529108","2013年02月","4200"
"270086987","60536553","2013年02月","3700"
"270086987","60549874","2013年02月","3900"
"270086987","60533873","2013年02月","4600"
"270086987","60568231","2013年02月","5500"
"270086987","60529296","2013年02月","4500"
"270086987","60565515","2013年02月","4600"
"270086987","60569880","2013年02月","4100"
"270086987","60534221","2013年02月","15200"
"270086987","60534024","2013年02月","5100"
"270086987","60537228","2013年02月","300"
"270086987","60536340","2013年02月","4500"
"270086987","60837639","2013年02月","27100"
"270086987","60832096","2013年02月","7100"
"270086987","60533787","2013年02月","4300"
"270086987","60499659","2013年02月","2100"
"270086987","60493645","2013年02月","5500"
"270086987","60497503","2013年02月","3700"
"270086987","60497401","2013年02月","4900"
"270086987","60569933","2013年02月","4000"
"270086987","60835279","2013年02月","5400"
"270086987","60536115","2013年02月","5600"
"270086987","60833006","2013年02月","3100"
"270086987","60534346","2013年02月","4100"
"270086987","60525911","2013年02月","3600"
"270086987","60837782","2013年02月","4800"
"270086987","60569977","2013年02月","25400"
"270086987","60499573","2013年02月","4200"
"270086987","60534090","2013年02月","3100"
"270086987","60547823","2013年02月","5500"
"270086987","60833511","2013年02月","4800"
"270086987","60838860","2013年02月","5000"
"270086987","60499610","2013年02月","3400"
"270086987","60837491","2013年02月","14700"
"270086987","60834224","2013年02月","4200"
